community_id,forecasted_pattern
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_34.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_39.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_40.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_44.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_45.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_46.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_47.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_51.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_57.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_59.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_60.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_61.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_62.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_66.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_68.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_82.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_86.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/CyberScraper-2077/cluster_3.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_102.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_103.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_105.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_107.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_109.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_120.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_14.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_24.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_54.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_58.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_59.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_6.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_82.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_86.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/KittenTTS/cluster_0.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_10.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_11.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_13.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_14.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_3.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_5.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_7.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/MIRNetv2/cluster_9.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/Octopii/cluster_4.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/PointTransformerV2/cluster_19.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/PointTransformerV2/cluster_20.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/PointTransformerV2/cluster_21.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/PointTransformerV2/cluster_24.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/RealtimeVoiceChat/cluster_3.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/VectorizedMultiAgentSimulator/cluster_23.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/VectorizedMultiAgentSimulator/cluster_26.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_17.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_2.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_20.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_22.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_23.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_24.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_25.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/dia/cluster_1.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/dia/cluster_3.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/dia/cluster_6.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/dia/cluster_7.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/dia/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_1.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_2.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_4.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_7.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/drl_grasping/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_24.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_32.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_4.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_56.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ladi-vton/cluster_0.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ladi-vton/cluster_7.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ladi-vton/cluster_9.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mahalanobis_3d_multi_object_tracking/cluster_5.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mahalanobis_3d_multi_object_tracking/cluster_7.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_52.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_69.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mcp-agent/cluster_72.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/monkey-net/cluster_1.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/monkey-net/cluster_14.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/monkey-net/cluster_15.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/monkey-net/cluster_5.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/monkey-net/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_11.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_12.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_13.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_14.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_18.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_23.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_26.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_76.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_39.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/tf.gans-comparison/cluster_0.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/tf.gans-comparison/cluster_1.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_1.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_11.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_20.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_21.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_22.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_23.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_24.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_25.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_26.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_27.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_28.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_29.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_30.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_31.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_32.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_33.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_4.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_9.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/transfuser/cluster_12.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/transfuser/cluster_15.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/transfuser/cluster_20.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_1.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_18.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_2.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_23.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_27.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_3.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/v2x-vit/cluster_9.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/viral-clips-crew/cluster_0.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/viral-clips-crew/cluster_2.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/viral-clips-crew/cluster_3.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/viral-clips-crew/cluster_7.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_31.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_12.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/mahalanobis_3d_multi_object_tracking/cluster_8.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_104.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_29.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/YOLO3D/cluster_16.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/tf.fashionAI/cluster_5.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/tf.fashionAI/cluster_9.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/torchio/cluster_10.py,LLM based Multimodal Generative Prompting
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/Automatic_Speech_Recognition/cluster_1.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/Automatic_Speech_Recognition/cluster_12.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/Automatic_Speech_Recognition/cluster_14.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/Automatic_Speech_Recognition/cluster_5.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning/cluster_7.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_114.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_4.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_79.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_84.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ChatSim/cluster_96.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_110.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_116.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_31.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_33.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DLTA-AI/cluster_62.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DRL-Pytorch/cluster_5.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/DRL-Pytorch/cluster_6.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FuxiCTR/cluster_54.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/GoBigger/cluster_16.py,Classical Models
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/GoBigger/cluster_17.py,Classical Models
